"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB222000280","덕소삼거리.주공아파트.우리은행","23396","37.5857833","127.2121","92","GGB234000035"
"GGB222000279","진도아파트","23395","37.5839167","127.2121","93","GGB234000035"
"GGB222000275","신한.한솔.진도아파트","23403","37.5827833","127.2134167","94","GGB234000035"
"GGB222000274","덕소현대아파트","23410","37.5816","127.2151833","95","GGB234000035"
"GGB222000273","두산아파트.벽산아파트","23413","37.5799833","127.2165667","96","GGB234000035"
"GGB222000272","쌍용아파트.덕소고교","23423","37.5788833","127.2187667","97","GGB234000035"
"GGB222000271","와부농협도곡지점.덕소중학교.해태.쌍용아파트","23426","37.5797","127.2208333","98","GGB234000035"
"GGB222000270","도심역","23430","37.5794167","127.2222","99","GGB234000035"
"GGB222000269","우성.쌍용스윗닷홈.건영아파트","23431","37.5779667","127.22535","100","GGB234000035"
"GGB222000268","연대농장입구.도곡리종점","23437","37.5740667","127.2266","101","GGB234000035"
"GGB221000046","구리수택차고지","22164","37.5936667","127.1563667","1","GGB234000050"
"GGB221000050","수택고교.SK신일.우남아파트","22162","37.5938667","127.1537833","2","GGB234000050"
"GGB221000055","태영데시앙","22154","37.5937167","127.1504833","3","GGB234000050"
"GGB221000085","구리여중고교","22150","37.5917333","127.1497333","4","GGB234000050"
"GGB221000084","동명빌라","22148","37.5889","127.1486833","5","GGB234000050"
"GGB221000041","구종점","22141","37.5856","127.1474833","6","GGB234000050"
"GGB221000030","벌말.돌섬","22136","37.5838","127.1467333","7","GGB234000050"
"GGB221000026","토평정수장","22132","37.5800333","127.1459167","8","GGB234000050"
"GGB277100104","토평삼거리(경유)",,"37.5769667","127.1450333","9","GGB234000050"
"GGB277103306","아천IC(경유)",,"37.5732667","127.1285333","10","GGB234000050"
"GGB277102674","천호대교북단(경유)",,"37.5441","127.1072","11","GGB234000050"
"GGB277103309","올림픽대교북단(경유)",,"37.5377333","127.0994667","12","GGB234000050"
"GGB104000279","테크노마트앞.강변역(C)",,"37.5366333","127.09385","13","GGB234000050"
"GGB277103308","잠실대교북단(경유)",,"37.5297333","127.0878167","14","GGB234000050"
"GGB277102302","잠실대교남단(경유)",,"37.5215","127.0935667","15","GGB234000050"
"GGB123000002","잠실역.잠실대교남단(중)",,"37.5137333","127.0995667","16","GGB234000050"
"GGB123000004","석촌호수.한솔병원(중)",,"37.5071833","127.1052833","17","GGB234000050"
"GGB123000006","석촌역(중)",,"37.5038333","127.1083667","18","GGB234000050"
"GGB123000008","송파역(중)",,"37.5006667","127.1112","19","GGB234000050"
"GGB123000010","가락시장.가락시장역(중)",,"37.4948333","127.11655","20","GGB234000050"
"GGB123000012","문정로데오거리입구(중)",,"37.4893167","127.1205833","21","GGB234000050"
"GGB123000014","문정법조단지.건영아파트(중)",,"37.48315","127.1238","22","GGB234000050"
"GGB123000016","장지역.가든파이브(중)",,"37.4799833","127.1254","23","GGB234000050"
"GGB277103266","송파IC진입(경유)",,"37.4729833","127.1258667","24","GGB234000050"
"GGB204000092","가천대","5088","37.4509667","127.12575","25","GGB234000050"
"GGB277103272","성남TG(경유)",,"37.4365333","127.1221833","26","GGB234000050"
"GGB277102924","판교JC(경유)",,"37.40605","127.09505","27","GGB234000050"
"GGB277102599","청계터널진입(경유)",,"37.39655","127.0542667","28","GGB234000050"
"GGB226000190","의왕청계영업소","27186","37.3931333","127.02325","29","GGB234000050"
"GGB277103157","학의JC(경유)",,"37.3875833","127.0018","30","GGB234000050"
"GGB209000133","농수산물시장","10148","37.3819333","126.9679","31","GGB234000050"
"GGB209000021","무궁화코오롱.건영아파트","10074","37.37935","126.9548667","32","GGB234000050"
"GGB209000020","무궁화한양아파트.방축사거리","10065","37.3819667","126.95345","33","GGB234000050"
"GGB209000221","목련마을","10194","37.3859","126.9513","34","GGB234000050"
"GGB209000018","범계사거리","10040","37.3887","126.9490833","35","GGB234000050"
"GGB209000134","부흥고등학교","10020","37.3918333","126.9450667","36","GGB234000050"
"GGB209000179","관악타운","10011","37.3946","126.9415","37","GGB234000050"
"GGB209000178","이마트.비산사거리","10008","37.3966833","126.93885","38","GGB234000050"
"GGB208000115","진흥아파트","9177","37.3971333","126.9306167","39","GGB234000050"
"GGB208000114","우체국사거리.안양초교.중화한방병원","9162","37.3947833","126.9261833","40","GGB234000050"
"GGB208000066","남부시장","9153","37.39615","126.9238667","41","GGB234000050"
"GGB208000065","안양1번가.안양고용센터","9146","37.399","126.9214667","42","GGB234000050"
"GGB208000069","안양역","9213","37.40145","126.9222333","43","GGB234000050"
"GGB277101770","원평노블레스5차(경유)",,"37.4037167","126.9202333","44","GGB234000050"
"GGB208000158","시외버스터미널.교보생명","9138","37.40145","126.919","45","GGB234000050"
"GGB208000254","포스빌.안양고용센터","9237","37.39885","126.92115","46","GGB234000050"
"GGB208000156","벽산상가.2001아울렛","9151","37.3963667","126.9231667","47","GGB234000050"
"GGB208000095","우체국사거리.안양초교.중화한방병원","9161","37.3945167","126.92635","48","GGB234000050"
"GGB208000252","래미안메가트리아상가앞","9347","37.3969167","126.9307167","49","GGB234000050"
"GGB209000044","비산농협","10003","37.3979333","126.93265","50","GGB234000050"
"GGB209000177","비산한화꿈에그린아파트.비산사거리","10006","37.3969167","126.9371833","51","GGB234000050"
"GGB209000176","비산힐스테이트","10010","37.3942333","126.9411333","52","GGB234000050"
"GGB209000147","부흥고등학교.임광아파트","10025","37.3908","126.9454833","53","GGB234000050"
"GGB209000016","범계사거리","10039","37.3882333","126.9487667","54","GGB234000050"
"GGB209000015","내촌마을","10056","37.3853333","126.951","55","GGB234000050"
"GGB209000126","방축사거리","10064","37.3820167","126.9527833","56","GGB234000050"
"GGB209000243","태영아파트","10209","37.3793","126.9584","57","GGB234000050"
"GGB209000129","농수산물시장","10147","37.3812167","126.9675667","58","GGB234000050"
"GGB277103156","학의JC(경유)",,"37.3869833","127.0011667","59","GGB234000050"
"GGB226000191","의왕청계영업소","27185","37.39245","127.0261667","60","GGB234000050"
"GGB277102796","청계터널출입(경유)",,"37.3961167","127.0549833","61","GGB234000050"
"GGB277102925","판교JC(경유)",,"37.4052167","127.0935833","62","GGB234000050"
"GGB277103273","성남TG(경유)",,"37.4350833","127.12385","63","GGB234000050"
"GGB204000091","가천대","5077","37.45065","127.1262","64","GGB234000050"
"GGB277103267","송파IC출입(경유)",,"37.4738833","127.1285833","65","GGB234000050"
"GGB123000215","복정역1번출구","92186","37.4723667","127.1271167","66","GGB234000050"
"GGB123000015","장지역.가든파이브(중)",,"37.4788833","127.1261833","67","GGB234000050"
"GGB123000013","문정법조단지.건영아파트(중)",,"37.48195","127.1245667","68","GGB234000050"
"GGB123000011","문정로데오거리입구(중)",,"37.4882333","127.12145","69","GGB234000050"
"GGB123000009","가락시장.가락시장역(중)",,"37.4944167","127.1171333","70","GGB234000050"
"GGB123000007","송파역(중)",,"37.50025","127.1118","71","GGB234000050"
"GGB123000005","석촌역(중)",,"37.5032","127.1091167","72","GGB234000050"
"GGB123000003","석촌호수.한솔병원(중)",,"37.50685","127.1057833","73","GGB234000050"
"GGB123000001","잠실역.잠실대교남단(중)",,"37.51555","127.0984833","74","GGB234000050"
"GGB104000069","테크노마트앞.강변역(D)",,"37.5366667","127.0939333","75","GGB234000050"
"GGB277102675","천호대교북단(경유)",,"37.5439167","127.1077","76","GGB234000050"
"GGB277103307","아천IC(경유)",,"37.5726333","127.1279167","77","GGB234000050"
"GGB277103313","토평삼거리(경유)",,"37.57665","127.14505","78","GGB234000050"
"GGB221000025","토평정수장","22133","37.5801","127.1462167","79","GGB234000050"
"GGB221000029","벌말.돌섬","22137","37.5843333","127.1470667","80","GGB234000050"
"GGB221000075","벌말삼거리.상록아파트","22143","37.5868833","127.1482667","81","GGB234000050"
"GGB221000074","동명빌라","22149","37.5889833","127.14905","82","GGB234000050"
"GGB221000073","구리여중고.성광교회","22156","37.5925167","127.1503167","83","GGB234000050"
"GGB221000049","수택고교.SK신일.우남아파트","22163","37.5935167","127.1542","84","GGB234000050"
"GGB221000047","구리수택차고지","22165","37.5935667","127.15655","85","GGB234000050"
"GGB222001122","광릉내","23877","37.74595","127.2053333","1","GGB234000058"
"GGB222000924","광릉초교후문","49068","37.7465333","127.2071333","2","GGB234000058"
"GGB222001398","검단마을입구","49331","37.7450333","127.2109833","3","GGB234000058"
"GGB222000925","신창아파트.광릉중학교","23789","37.7443833","127.2136","4","GGB234000058"
"GGB222000649","중말슈퍼","23791","37.74345","127.2161","5","GGB234000058"
"GGB222000652","진벌리차고지","49005","37.7392667","127.2158","6","GGB234000058"
"GGB222001614","진광전원교회","49529","37.73735","127.2148667","7","GGB234000058"
"GGB222001108","경복대","49200","37.7336","127.2114833","8","GGB234000058"
"GGB222001107","주리골","23872","37.732","127.2085833","9","GGB234000058"
"GGB222000565","메주골","49103","37.7301833","127.2066167","10","GGB234000058"
"GGB222001109","닥내미","23873","37.7270667","127.2044333","11","GGB234000058"
"GGB222001121","주리골입구","23897","37.72395","127.2028333","12","GGB234000058"
"GGB222001908","주곡2교","49764","37.7217833","127.20285","13","GGB234000058"
"GGB222001366","신도브래뉴아파트","23964","37.7213167","127.2046","14","GGB234000058"
"GGB222001368","주곡초중교.신안인스빌아파트","23976","37.7242833","127.2068333","15","GGB234000058"
"GGB222001369","휴먼시아아파트","23977","37.7251333","127.2082333","16","GGB234000058"
"GGB222001367","주곡초중교.신안인스빌아파트","23975","37.7244167","127.2066833","17","GGB234000058"
"GGB222001365","신도브래뉴아파트","23961","37.7214","127.2044","18","GGB234000058"
"GGB222001363","삼성프라자.지안빌딩","23962","37.7203667","127.2015667","19","GGB234000058"
"GGB222001386","신영지웰.원일플로라아파트","23984","37.7198","127.1978333","20","GGB234000058"
"GGB222001361","반도유보라아파트","23974","37.7193833","127.1950333","21","GGB234000058"
"GGB222001359","풍양중.진접고등학교","23969","37.7171333","127.1902167","22","GGB234000058"
"GGB222001357","신안인스빌.자연앤어울림아파트","23972","37.7149","127.1884","23","GGB234000058"
"GGB222001355","남양휴튼아파트.진접우체국.풍양보건소입구","23970","37.7125","127.1864333","24","GGB234000058"
"GGB222000677","남양주북부경찰서.장현대교","23233","37.7117667","127.1835833","25","GGB234000058"
"GGB222000679","주공아파트","49044","37.7151","127.1813833","26","GGB234000058"
"GGB222000681","봉현마을.현대병원","23215","37.7161333","127.18005","27","GGB234000058"
"GGB222000526","봉현마을.광동중고등학교","49149","37.7156833","127.1791167","28","GGB234000058"
"GGB222001670","장현리입구","49540","37.7135167","127.1788167","29","GGB234000058"
"GGB222001585","청암레미콘","49480","37.7101667","127.17535","30","GGB234000058"
"GGB222001582","비냥","49479","37.70695","127.17085","31","GGB234000058"
"GGB222000634","내동마을.한신아파트","23159","37.7050333","127.1679667","32","GGB234000058"
"GGB222000538","내각농협","23147","37.7044333","127.1652167","33","GGB234000058"
"GGB222000537","대궐터.내각리","23135","37.7036167","127.16355","34","GGB234000058"
"GGB222000536","풍양초등학교","23128","37.7018","127.1627333","35","GGB234000058"
"GGB222001645","내각삼거리.자연사박물관","49534","37.6987667","127.1618333","36","GGB234000058"
"GGB222000548","현창마을","23118","37.6958","127.1610667","37","GGB234000058"
"GGB222000923","밤섬유원지","23131","37.6907333","127.1626167","38","GGB234000058"
"GGB222000547","동촌마을","23124","37.6893333","127.1623167","39","GGB234000058"
"GGB222000546","원내곡","23121","37.6877","127.1619167","40","GGB234000058"
"GGB222001061","영서마을","23116","37.6835667","127.1598167","41","GGB234000058"
"GGB222000544","전도치마을","23102","37.6799167","127.1566","42","GGB234000058"
"GGB222001552","임송마을입구.임송삼거리","23851","37.6715333","127.1525","43","GGB234000058"
"GGB222000573","뱅이삼거리.뱅이다리","23077","37.66305","127.14895","44","GGB234000058"
"GGB222000572","퇴계원고등학교.금호아파트.뱅이마루터","23075","37.65925","127.1457333","45","GGB234000058"
"GGB222000571","관사.일신건영.새마을금고","23071","37.6559833","127.1443","46","GGB234000058"
"GGB222000570","퇴계원초등학교","23068","37.6532833","127.1430333","47","GGB234000058"
"GGB222000569","퇴계원농협","23064","37.6502333","127.1413167","48","GGB234000058"
"GGB222000568","퇴계원극동아파트.세란병원.엘병원","23062","37.6488667","127.1406","49","GGB234000058"
"GGB221000138","퇴계원다리","22102","37.64535","127.1406","50","GGB234000058"
"GGB221000137","사노리나들목","22104","37.6434167","127.1408","51","GGB234000058"
"GGB221000136","양지마을.내양초교.시립노인요양원","22088","37.6379667","127.1394167","52","GGB234000058"
"GGB221000135","두레물골","22100","37.6348833","127.1405333","53","GGB234000058"
"GGB221000134","사노리안말","22116","37.6319667","127.14195","54","GGB234000058"
"GGB221000133","구리시립묘지","22107","37.6296667","127.1408167","55","GGB234000058"
"GGB221000132","돌무들","22093","37.6268667","127.1399833","56","GGB234000058"
"GGB221000131","샘말.성신양회","22111","37.6220333","127.1408833","57","GGB234000058"
"GGB221000130","동창마을.한진.금호아파트","22091","37.6192667","127.1397333","58","GGB234000058"
"GGB221000129","구리문화원","22080","37.6179667","127.1384167","59","GGB234000058"
"GGB221000128","우리나라최대왕릉군인동구릉","22072","37.6159667","127.13765","60","GGB234000058"
"GGB221000151","건영.성원아파트.동구동행정복지센터","22073","37.6125167","127.1377167","61","GGB234000058"
"GGB221000093","인창주공1단지.현대아파트입구","22083","37.6082833","127.1385833","62","GGB234000058"
"GGB221000092","인창삼보아파트","22089","37.6060833","127.13935","63","GGB234000058"
"GGB221000091","구리등기소.구리고용복지플러스센터","22095","37.6047","127.1398167","64","GGB234000058"
"GGB221000090","새마을금고.구리시장입구","22118","37.5984","127.1429","65","GGB234000058"
"GGB221000089","남양시장","22128","37.5968167","127.1449333","66","GGB234000058"
"GGB221000088","수택동농협(구축협)","22140","37.5953667","127.1470833","67","GGB234000058"
"GGB221000087","수택1동행정복지센터","22147","37.59465","127.1487167","68","GGB234000058"
"GGB221000086","검배사거리","22153","37.5943333","127.1502667","69","GGB234000058"
"GGB221000055","태영데시앙","22154","37.5937167","127.1504833","70","GGB234000058"
"GGB221000085","구리여중고교","22150","37.5917333","127.1497333","71","GGB234000058"
"GGB221000114","수평사거리.우림아파트","22144","37.5909167","127.1485167","72","GGB234000058"
"GGB221000113","밀알마트.구리사회복지관.신토평먹자거리","22135","37.5913","127.1461667","73","GGB234000058"
"GGB221000112","럭키아파트","22119","37.5918167","127.1429","74","GGB234000058"
"GGB221000111","행정복지센터.새마을금고","22109","37.59225","127.1402167","75","GGB234000058"
"GGB221000045","한성아파트","22071","37.5923833","127.1373167","76","GGB234000058"
"GGB221000044","두산아파트","22064","37.5922333","127.1353","77","GGB234000058"
"GGB221000104","덕현한가람아파트","22060","37.59065","127.1345","78","GGB234000058"
"GGB221000103","교문아파트.교문중학교","22059","37.5890667","127.1345","79","GGB234000058"
"GGB221000080","백문초교.교문중학교","22052","37.5877667","127.13355","80","GGB234000058"
"GGB221000141","구리경찰서","22031","37.5872167","127.13005","81","GGB234000058"
"GGB221000140","한다리마을","22027","37.5813167","127.12875","82","GGB234000058"
"GGB221000139","아치울마을","22022","37.5734333","127.1218333","83","GGB234000058"
"GGB221000009","챔피언스파크.동사골","22014","37.5682833","127.1180833","84","GGB234000058"
"GGB221000008","우미내검문소.고구려대장간마을","22007","37.5635333","127.1149333","85","GGB234000058"
"GGB104000081","워커힐입구","74049","37.5518833","127.1095667","86","GGB234000058"
"GGB104000271","워커힐아파트.광장동",,"37.5478333","127.1066167","87","GGB234000058"
"GGB104000076","광나루역.극동아파트","74045","37.5441833","127.1032167","88","GGB234000058"
"GGB104000073","광장동현대아파트앞","74040","37.5421167","127.09815","89","GGB234000058"
"GGB104000063","현대아파트앞","74036","37.5391333","127.0939","90","GGB234000058"
"GGB104000280","강변역(B)",,"37.5362","127.0936667","91","GGB234000058"
"GGB277101942","동서울터미널(경유)",,"37.5366667","127.0930333","92","GGB234000058"
"GGB104000064","현대아파트앞","74037","37.5394833","127.0942167","93","GGB234000058"
"GGB104000074","광장동현대아파트앞","74041","37.5420167","127.0991667","94","GGB234000058"
"GGB104000075","광나루역.극동아파트","74042","37.5434667","127.1030667","95","GGB234000058"
"GGB104000080","워커힐아파트앞","74048","37.5497167","127.1084833","96","GGB234000058"
"GGB221000036","우미내검문소.고구려대장간마을","22008","37.56365","127.1152333","97","GGB234000058"
"GGB221000007","챔피언스파크.동사골","22018","37.5682833","127.1184333","98","GGB234000058"
"GGB221000006","아치울마을","22024","37.5728833","127.12185","99","GGB234000058"
"GGB221000005","한다리마을","22028","37.5809333","127.12905","100","GGB234000058"
"GGB221000079","금호아파트.구리경찰서","22051","37.5875333","127.1333667","101","GGB234000058"
"GGB221000108","교문아파트.교문중학교","22058","37.5891167","127.1347167","102","GGB234000058"
"GGB221000107","덕현한가람아파트","22061","37.5907833","127.13465","103","GGB234000058"
"GGB221000043","두산.한가람아파트","22065","37.5920333","127.13535","104","GGB234000058"
"GGB221000042","하나아파트","22070","37.5922333","127.1373667","105","GGB234000058"
"GGB221000101","행정복지센터.새마을금고","22098","37.5921","127.1401167","106","GGB234000058"
"GGB221000100","럭키아파트","22120","37.5916167","127.1431333","107","GGB234000058"
"GGB221000099","밀알마트.구리사회복지관.신토평먹자거리","22134","37.59115","127.1460833","108","GGB234000058"
"GGB221000098","수평사거리.우림아파트","22145","37.59075","127.14855","109","GGB234000058"
"GGB221000073","구리여중고.성광교회","22156","37.5925167","127.1503167","110","GGB234000058"
"GGB221000072","검배사거리","22151","37.5946167","127.1498833","111","GGB234000058"
"GGB221000071","수택1동행정복지센터","22146","37.59485","127.1488","112","GGB234000058"
"GGB221000070","수택동농협(구축협)","22138","37.5957333","127.14705","113","GGB234000058"
"GGB221000069","남양시장.하이스트빌","22129","37.597","127.14505","114","GGB234000058"
"GGB221000068","새마을금고.구리시장입구","22117","37.5990833","127.1427","115","GGB234000058"
"GGB221000067","구리등기소.구리고용복지플러스센터","22097","37.6047167","127.1402167","116","GGB234000058"
"GGB221000066","인창삼보아파트","22090","37.6062167","127.1397","117","GGB234000058"
"GGB221000065","인창주공1단지","22081","37.6088167","127.1388","118","GGB234000058"
"GGB221000097","동구동행정복지센터","22079","37.61185","127.1381","119","GGB234000058"
"GGB221000016","우리나라최대왕릉군인동구릉","22078","37.61705","127.1381","120","GGB234000058"
"GGB221000015","구리문화원","22082","37.61795","127.1387833","121","GGB234000058"
"GGB221000014","동창마을.한진.금호아파트","22092","37.6191","127.1399167","122","GGB234000058"
"GGB221000013","샘말.성신양회","22114","37.622","127.1412167","123","GGB234000058"
"GGB221000096","돌무들","22096","37.6269833","127.1403333","124","GGB234000058"
"GGB221000012","구리시립묘지","22113","37.6303","127.1412833","125","GGB234000058"
"GGB221000011","사노리안말","22115","37.6328667","127.1421","126","GGB234000058"
"GGB221000010","두레물골","22099","37.6365167","127.1403","127","GGB234000058"
"GGB221000095","언제마을.내양초교.시립노인요양원","22087","37.63925","127.14","128","GGB234000058"
"GGB221000094","사노리나들목","22105","37.6422333","127.1405333","129","GGB234000058"
"GGB221000064","퇴계원다리","22106","37.6453333","127.1409167","130","GGB234000058"
"GGB222000580","퇴계원극동아파트.세란병원.엘병원","23061","37.6486","127.14085","131","GGB234000058"
"GGB222000579","퇴계원농협","23063","37.64985","127.1412333","132","GGB234000058"
"GGB222000578","퇴계원초등학교","23067","37.65225","127.1426","133","GGB234000058"
"GGB222000577","관사.일신건영.새마을금고","23072","37.6554333","127.1445667","134","GGB234000058"
"GGB222000576","퇴계원고등학교.금호아파트.뱅이마루터","23076","37.6592","127.1460833","135","GGB234000058"
"GGB222000575","뱅이삼거리.뱅이다리","23080","37.6629667","127.1491","136","GGB234000058"
"GGB222000567","임송마을입구.임송삼거리","23094","37.6722667","127.15305","137","GGB234000058"
"GGB222000566","전도치마을","23103","37.6798833","127.1568333","138","GGB234000058"
"GGB222001060","영서마을","23117","37.6833833","127.16045","139","GGB234000058"
"GGB222000564","원내곡","23122","37.68675","127.1619667","140","GGB234000058"
"GGB222000563","동촌마을","23126","37.6896","127.1626","141","GGB234000058"
"GGB222000562","밤섬유원지","23130","37.6908","127.1628667","142","GGB234000058"
"GGB222000543","현창마을.자연사박물관","23123","37.6991167","127.1620333","143","GGB234000058"
"GGB222000542","풍양초등학교","23129","37.7013333","127.1626333","144","GGB234000058"
"GGB222000541","대궐터.내각리","23136","37.70335","127.1635833","145","GGB234000058"
"GGB222000540","대궐터아파트.내각농협","23148","37.7042167","127.1647667","146","GGB234000058"
"GGB222000539","내동마을.한신아파트","23157","37.7048333","127.1675833","147","GGB234000058"
"GGB222001671","장현리입구","49541","37.7133833","127.1788667","148","GGB234000058"
"GGB222000535","봉현마을.주공아파트.광동중고등학교","23208","37.7159","127.1795667","149","GGB234000058"
"GGB222001086","봉현마을.현대병원","23871","37.7158","127.1800833","150","GGB234000058"
"GGB222000663","주공아파트","49151","37.7149333","127.18135","151","GGB234000058"
"GGB222000524","남양주북부경찰서.장현대교","23231","37.7116167","127.1833833","152","GGB234000058"
"GGB222001612","진접농협연평지점","49495","37.7110167","127.1855833","153","GGB234000058"
"GGB222001356","남양휴튼아파트.진접우체국.풍양보건소입구","23965","37.71245","127.1868167","154","GGB234000058"
"GGB222001358","신안인스빌.자연앤어울림아파트","23963","37.7146333","127.1885667","155","GGB234000058"
"GGB222001360","풍양중.진접고등학교","23967","37.7171333","127.1906167","156","GGB234000058"
"GGB222001379","반도유보라아파트","23982","37.7191333","127.1949833","157","GGB234000058"
"GGB222001362","신영지웰.원일플로라아파트","23973","37.7195667","127.1980833","158","GGB234000058"
"GGB222001364","삼성프라자.지안빌딩","23966","37.7201","127.2017167","159","GGB234000058"
"GGB222001366","신도브래뉴아파트","23964","37.7213167","127.2046","160","GGB234000058"
"GGB222001368","주곡초중교.신안인스빌아파트","23976","37.7242833","127.2068333","161","GGB234000058"
"GGB222001369","휴먼시아아파트","23977","37.7251333","127.2082333","162","GGB234000058"
"GGB222001367","주곡초중교.신안인스빌아파트","23975","37.7244167","127.2066833","163","GGB234000058"
"GGB222001365","신도브래뉴아파트","23961","37.7214","127.2044","164","GGB234000058"
"GGB222001909","주곡2교","49765","37.7219167","127.2031167","165","GGB234000058"
"GGB222001105","닥내미","23874","37.7270667","127.2046","166","GGB234000058"
"GGB222000545","메주골","49196","37.72995","127.2066","167","GGB234000058"
"GGB222001106","주리골","23864","37.7319167","127.2087","168","GGB234000058"
"GGB222001120","경복대학","49201","37.7339333","127.2123833","169","GGB234000058"
"GGB222001615","진광전원교회","49530","37.7374333","127.2151167","170","GGB234000058"
"GGB222000653","진벌리차고지","49010","37.7390167","127.21585","171","GGB234000058"
"GGB222000648","중말슈퍼","23792","37.7435167","127.21585","172","GGB234000058"
"GGB222000926","신창아파트.광릉중학교","23790","37.7438833","127.2150333","173","GGB234000058"
"GGB222001399","검단마을입구","49355","37.7451167","127.2109","174","GGB234000058"
"GGB222000927","광릉초교후문","49067","37.7461333","127.2080667","175","GGB234000058"
"GGB222000629","광릉내종점","49150","37.7460167","127.2051667","176","GGB234000058"
"GGB225000010","군포보건소","26029","37.3341333","126.9262333","1","GGB208000027"
"GGB225000138","수리산역","26017","37.3490667","126.9257167","2","GGB208000027"
"GGB225000050","군포소방서","26027","37.35125","126.9263333","3","GGB208000027"
"GGB225000047","산본역","26054","37.3578667","126.9336333","4","GGB208000027"
"GGB225000116","군포시청.산본역","26055","37.3603","126.9336167","5","GGB208000027"
"GGB225000078","중앙공원.산본제일병원","26042","37.3640667","126.9304667","6","GGB208000027"
"GGB225000001","군포문화예술회관","26037","37.36675","126.9296333","7","GGB208000027"
"GGB225000100","장미아파트","26044","37.3680833","126.9312","8","GGB208000027"
"GGB225000099","산본2동행정복지센터","26051","37.3701","126.9336167","9","GGB208000027"
"GGB225000098","산본래미안아파트","26071","37.3700833","126.9368833","10","GGB208000027"
"GGB225000127","금정역","26098","37.3717833","126.9422","11","GGB208000027"
"GGB208000080","명학초교","9201","37.3821","126.93575","12","GGB208000027"
"GGB208000084","명학대교.안양자동차매매단지","9209","37.3833167","126.9390667","13","GGB208000027"
"GGB209000110","안양우편물류센터","10032","37.3881167","126.9472","14","GGB208000027"
"GGB209000135","롯데백화점.범계역","10047","37.3903","126.9500333","15","GGB208000027"
"GGB209000082","동안구청.달안초등학교","10045","37.3933","126.9499333","16","GGB208000027"
"GGB209000067","샛별한양아파트","10053","37.39595","126.9509","17","GGB208000027"
"GGB209000066","부림중학교.한가람단지","10079","37.39755","126.95545","18","GGB208000027"
"GGB209000065","공작마을럭키아파트","10091","37.4002667","126.9568833","19","GGB208000027"
"GGB209000037","관양중학교","10107","37.4034167","126.96055","20","GGB208000027"
"GGB209000036","중촌마을.동안치매안심센터","10139","37.4042833","126.9655833","21","GGB208000027"
"GGB209000035","부림마을.관양2동행정복지센터","10156","37.40455","126.96995","22","GGB208000027"
"GGB209000034","인덕원역4호선.인덕원성당","10166","37.4035167","126.9738833","23","GGB208000027"
"GGB220000026","과천주공2.3단지","21007","37.4217167","126.9891333","24","GGB208000027"
"GGB220000025","정부과천청사","21009","37.42625","126.9901667","25","GGB208000027"
"GGB220000024","KT과천지사","21012","37.4286667","126.9922667","26","GGB208000027"
"GGB220000022","8.9단지","21020","37.4356833","126.9966667","27","GGB208000027"
"GGB220000019","환경사업소","21021","37.4492167","126.9989833","28","GGB208000027"
"GGB220000018","선바위역","21023","37.4514333","127.00085","29","GGB208000027"
"GGB121000224","양곡도매시장","90069","37.4599667","127.0353167","30","GGB208000027"
"GGB121000221","시민의숲.양재꽃시장","90092","37.47115","127.0389833","31","GGB208000027"
"GGB121000002","교육개발원입구(중)",,"37.4778","127.0387","32","GGB208000027"
"GGB121000004","양재역.서초문화예술회관(중)",,"37.4819667","127.0367833","33","GGB208000027"
"GGB121000006","뱅뱅사거리(중)",,"37.4867167","127.0330333","34","GGB208000027"
"GGB121000008","래미안아파트.파이낸셜뉴스(중)",,"37.4913","127.03085","35","GGB208000027"
"GGB121000010","신분당선강남역(중)",,"37.49495","127.02905","36","GGB208000027"
"GGB121000012","지하철2호선.강남역(중)",,"37.5008333","127.0263","37","GGB208000027"
"GGB121000014","논현역(중)",,"37.5064","127.0236333","38","GGB208000027"
"GGB121000016","신사역(중)",,"37.513","127.0205167","39","GGB208000027"
"GGB122000008","신사사거리.가로수길","91174","37.5174833","127.0221667","40","GGB208000027"
"GGB121000015","신사역.푸른저축은행(중)",,"37.5139833","127.02005","41","GGB208000027"
"GGB121000013","논현역(중)",,"37.5072667","127.0230333","42","GGB208000027"
"GGB121000942","신논현역.인터파크","90229","37.5022167","127.0252667","43","GGB208000027"
"GGB277102911","강남역10번출구(경유)",,"37.4986167","127.0269833","44","GGB208000027"
"GGB121000974","강남역우리은행","90259","37.4956167","127.0283667","45","GGB208000027"
"GGB277101612","우성아파트앞사거리(경유)",,"37.49335","127.0295333","46","GGB208000027"
"GGB121000007","래미안아파트.파이낸셜뉴스(중)",,"37.4917833","127.0305","47","GGB208000027"
"GGB121000005","뱅뱅사거리(중)",,"37.4876833","127.0324667","48","GGB208000027"
"GGB121000003","양재역.서초문화예술회관(중)",,"37.4825667","127.0358833","49","GGB208000027"
"GGB121000001","교육개발원입구(중)",,"37.4785667","127.03855","50","GGB208000027"
"GGB121000220","시민의숲.양재꽃시장","90112","37.4707333","127.0384333","51","GGB208000027"
"GGB121000223","양곡도매시장","90068","37.4605167","127.03515","52","GGB208000027"
"GGB220000011","선바위역","21024","37.45255","127.0015833","53","GGB208000027"
"GGB220000007","10단지","21019","37.4353","126.9965333","54","GGB208000027"
"GGB220000005","KT과천지사","21011","37.4286667","126.9917667","55","GGB208000027"
"GGB220000004","정부과천청사","21010","37.4266","126.9899","56","GGB208000027"
